"","id","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","price","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"8996",24456805,"Pasadena",34.14167,-118.11014,"Entire home/apt",5,"$126.00",TRUE,242,4.75,4.81,4.7,4.93,4.89,4.89,4.73,FALSE
"8997",24465958,"Venice",33.99447,-118.46454,"Entire home/apt",2,"$84.00",TRUE,4,5,5,5,5,5,5,5,FALSE
"8998",24469207,"Long Beach",33.79471,-118.13136,"Entire home/apt",10,"$200.00",TRUE,22,5,5,4.95,5,5,4.82,4.95,TRUE
"8999",24649143,"Venice",34.00373,-118.45193,"Entire home/apt",3,"$95.00",TRUE,49,4.59,4.57,4.85,4.85,4.98,4.93,4.43,TRUE
"9000",24542268,"Mid-City",34.03628,-118.35158,"Entire home/apt",2,"$115.00",TRUE,41,4.76,4.9,4.83,5,4.85,4.85,4.73,FALSE
"9001",24738705,"Lincoln Heights",34.07051,-118.22183,"Private room",2,"$65.00",TRUE,13,4.77,4.85,4.85,4.85,4.92,4.38,4.46,FALSE
"9002",24739159,"Koreatown",34.07567,-118.30116,"Entire home/apt",2,"$120.00",TRUE,35,4.91,4.91,4.97,5,5,4.85,4.85,FALSE
"9003",24742594,"El Segundo",33.92639,-118.40928,"Entire home/apt",3,"$157.00",TRUE,427,4.89,4.95,4.86,4.97,4.94,4.92,4.9,TRUE
"9004",24752545,"Hollywood Hills West",34.10233,-118.38094,"Entire home/apt",8,"$2,000.00",FALSE,7,5,5,5,5,5,4.83,5,FALSE
"9005",24543283,"Sherman Oaks",34.15313,-118.46237,"Entire home/apt",5,"$250.00",FALSE,6,4.67,5,4.5,4.83,5,4.67,4.17,FALSE
"9006",24556851,"Los Feliz",34.10275,-118.30241,"Entire home/apt",3,"$85.00",TRUE,9,4.56,4.78,4.67,4.89,4.89,4.56,4.33,FALSE
"9007",24558382,"Woodland Hills",34.17317,-118.6103,"Entire home/apt",2,"$73.00",TRUE,106,4.8,4.89,4.71,4.9,4.91,4.83,4.8,FALSE
"9008",24654009,"Malibu",34.03746,-118.62557,"Entire home/apt",6,"$1,079.00",TRUE,149,4.74,4.76,4.72,4.93,4.89,4.93,4.52,FALSE
"9009",24559642,"Glendale",34.17357,-118.26377,"Entire home/apt",6,"$295.00",TRUE,1,5,5,5,5,5,5,4,FALSE
"9010",24560571,"Topanga",34.04414,-118.56964,"Entire home/apt",5,"$425.00",TRUE,133,4.79,4.83,4.84,4.72,4.78,4.95,4.66,FALSE
"9011",24753909,"El Segundo",33.93045,-118.41692,"Entire home/apt",2,"$130.00",TRUE,576,4.95,4.98,4.95,4.98,4.96,4.91,4.91,TRUE
"9012",24754517,"Hollywood",34.10242,-118.32593,"Entire home/apt",4,"$250.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"9013",24754956,"Downtown",34.04441,-118.25188,"Entire home/apt",3,"$123.00",TRUE,8,5,4.83,4.83,4.83,4.83,4.67,4.67,FALSE
"9014",24658474,"Hancock Park",34.08108,-118.32641,"Entire home/apt",3,"$101.00",FALSE,13,4.5,4.67,4.5,5,4.92,4.67,4.58,FALSE
"9015",24561604,"Mar Vista",34.00045,-118.42317,"Entire home/apt",4,"$85.00",TRUE,114,4.73,4.88,4.61,4.87,4.96,4.88,4.75,FALSE
"9016",24659166,"Diamond Bar",34.00757,-117.78552,"Private room",2,"$40.00",FALSE,8,5,5,4.63,5,5,4.75,4.63,FALSE
"9017",24755124,"Glendale",34.18901,-118.22193,"Entire home/apt",4,"$250.00",TRUE,76,4.58,4.61,4.67,4.78,4.66,4.5,4.55,TRUE
"9018",24756173,"Silver Lake",34.09928,-118.26979,"Entire home/apt",2,"$350.00",TRUE,33,4.94,5,4.85,4.94,4.97,5,4.73,FALSE
"9019",24758971,"Santa Monica",34.02001,-118.46894,"Entire home/apt",2,"$172.00",TRUE,250,4.72,4.92,4.8,4.99,4.98,4.87,4.84,FALSE
"9020",24562426,"Hollywood",34.08629,-118.33904,"Entire home/apt",3,"$82.00",FALSE,11,4.55,4.55,4.36,4.82,4.64,4.91,4.64,FALSE
"9021",24669506,"Silver Lake",34.09037,-118.26963,"Entire home/apt",4,"$225.00",TRUE,22,5,5,5,4.95,5,5,5,TRUE
"9022",24573839,"Industry",33.99319,-117.87161,"Private room",2,"$45.00",TRUE,28,4.89,4.89,4.86,4.93,4.93,4.93,4.79,FALSE
"9023",24759373,"East San Gabriel",34.0984811418474,-118.078380334412,"Private room",2,"$78.00",TRUE,114,4.79,4.81,4.8,4.85,4.8,4.79,4.76,TRUE
"9024",24760097,"Burbank",34.16956,-118.35076,"Entire home/apt",2,"$70.00",TRUE,10,5,5,5,5,5,5,5,FALSE
"9025",24669824,"Reseda",34.21302,-118.55979,"Private room",2,"$65.00",TRUE,39,4.97,4.97,4.9,5,5,5,4.97,TRUE
"9026",24760136,"West Hills",34.221,-118.6454,"Private room",1,"$80.00",TRUE,15,4.53,4.73,4.93,4.93,4.67,4.87,4.87,FALSE
"9027",24760862,"Beverly Grove",34.07308,-118.36207,"Entire home/apt",3,"$95.00",TRUE,3,5,5,4.33,5,5,5,5,FALSE
"9028",24760925,"Koreatown",34.06351,-118.29769,"Entire home/apt",10,"$180.00",TRUE,58,4.38,4.67,4.14,4.64,4.84,4.95,4.43,FALSE
"9029",24761156,"Gardena",33.90089,-118.30248,"Private room",1,"$36.00",TRUE,12,4.5,4.67,4.83,5,5,4.25,4.5,FALSE
"9030",24575295,"Glendale",34.1603,-118.30279,"Private room",1,"$38.00",TRUE,48,4.58,4.67,4.23,4.9,4.92,4.88,4.67,FALSE
"9031",24671209,"Redondo Beach",33.84987,-118.38663,"Entire home/apt",6,"$1,100.00",TRUE,9,5,5,5,5,4.89,5,5,FALSE
"9032",24577777,"Koreatown",34.06169,-118.29553,"Entire home/apt",2,"$56.00",TRUE,5,4,4.4,3.4,4.8,4.6,4.2,4.2,FALSE
"9033",24580712,"North Hollywood",34.17035,-118.35985,"Entire home/apt",12,"$296.00",TRUE,275,4.88,4.88,4.74,4.97,4.96,4.89,4.81,FALSE
"9034",24584007,"Carson",33.82762,-118.26621,"Private room",1,"$29.00",FALSE,2,5,5,5,5,5,5,5,FALSE
"9035",24586020,"Larchmont",34.08299,-118.31272,"Private room",1,"$32.00",TRUE,43,4.63,4.81,4.47,4.84,4.98,4.7,4.65,FALSE
"9036",24773440,"Burbank",34.16845,-118.33245,"Entire home/apt",4,"$87.00",TRUE,296,4.76,4.87,4.8,4.93,4.91,4.96,4.79,TRUE
"9037",24671338,"Avalon",33.34248,-118.32889,"Entire home/apt",4,"$285.00",TRUE,155,4.75,4.81,4.63,4.94,4.93,4.94,4.59,TRUE
"9038",24595809,"Mar Vista",33.99949,-118.4336,"Entire home/apt",6,"$212.00",TRUE,164,4.95,4.95,4.93,4.98,4.98,4.88,4.87,FALSE
"9039",24596807,"Pasadena",34.17251,-118.13054,"Entire home/apt",5,"$252.00",TRUE,4,5,5,5,5,5,4.75,4.75,FALSE
"9040",24672684,"Hollywood",34.09705,-118.3467,"Entire home/apt",4,"$180.00",TRUE,15,4.6,4.73,4.8,4.8,4.27,4.67,4.47,FALSE
"9041",24774623,"Encino",34.17097,-118.51814,"Entire home/apt",8,"$139.00",TRUE,30,4.48,4.76,4.41,4.93,4.93,4.55,4.52,FALSE
"9042",24675898,"Hollywood",34.10039,-118.33284,"Entire home/apt",6,"$199.00",TRUE,27,4.89,4.89,4.78,4.89,4.96,4.89,4.93,TRUE
"9043",24775355,"West Adams",34.0235,-118.3391,"Entire home/apt",8,"$195.00",TRUE,83,4.76,4.8,4.64,4.93,4.84,4.69,4.7,TRUE
"9044",24775518,"Burbank",34.16659,-118.33146,"Private room",2,"$75.00",TRUE,163,4.85,4.83,4.83,4.96,4.93,4.94,4.88,TRUE
"9045",24776558,"Long Beach",33.76784,-118.18296,"Entire home/apt",2,"$171.00",TRUE,114,4.83,4.96,4.8,4.99,5,4.78,4.8,TRUE
"9046",24601299,"Culver City",33.99833,-118.42816,"Private room",1,"$130.00",FALSE,8,4.38,4.63,4,4.88,4.88,4.5,4.25,FALSE
"9047",24677004,"West Los Angeles",34.0539,-118.42481,"Entire home/apt",4,"$260.00",TRUE,4,4.75,5,4.75,5,5,5,4.5,FALSE
"9048",24677630,"Winnetka",34.19865,-118.57824,"Entire home/apt",3,"$99.00",TRUE,15,4.93,4.93,4.73,5,4.93,4.93,4.67,FALSE
"9049",24601812,"San Gabriel",34.08171,-118.09288,"Entire home/apt",1,"$80.00",TRUE,10,5,5,5,5,5,4.8,4.9,FALSE
"9050",24778083,"Santa Monica",34.00829,-118.4937,"Entire home/apt",2,"$125.00",TRUE,4,4.75,4.75,4.75,5,5,5,4.5,FALSE
"9051",24678782,"Inglewood",33.9557,-118.31967,"Entire home/apt",5,"$229.00",TRUE,79,4.77,4.87,4.72,4.94,4.97,4.8,4.72,FALSE
"9052",24778247,"Venice",33.99497,-118.46986,"Entire home/apt",2,"$138.00",TRUE,202,4.97,4.98,4.96,4.97,4.97,4.99,4.84,FALSE
"9053",24778291,"Rowland Heights",33.98041,-117.90521,"Private room",1,"$30.00",TRUE,60,4.85,4.93,4.82,4.9,4.95,4.86,4.9,FALSE
"9054",24602792,"Pacific Palisades",34.04481,-118.5228,"Entire home/apt",2,"$150.00",TRUE,19,4.89,4.89,4.94,4.94,4.94,5,4.83,FALSE
"9055",24679009,"Hawthorne",33.90777,-118.34781,"Entire home/apt",1,"$40.00",TRUE,22,4.76,4.81,4.38,5,5,4.71,4.71,FALSE
"9056",24603999,"Hollywood",34.10278,-118.34638,"Entire home/apt",3,"$94.00",TRUE,108,4.76,4.81,4.82,4.94,4.98,4.91,4.65,TRUE
"9057",24679423,"Glassell Park",34.10957,-118.22823,"Private room",2,"$107.00",TRUE,210,4.85,4.9,4.7,4.97,4.97,4.84,4.85,TRUE
"9058",24605989,"East Pasadena",34.14241,-118.0801,"Entire home/apt",4,"$243.00",TRUE,75,4.95,4.95,4.92,4.97,5,4.91,4.76,FALSE
"9059",24778684,"Bel-Air",34.08974,-118.46889,"Entire home/apt",8,"$557.00",TRUE,22,4.45,4.41,4.36,4.95,4.86,4.86,4.41,FALSE
"9060",24680528,"Larchmont",34.0815,-118.315,"Private room",1,"$36.00",TRUE,35,4.56,4.71,4.38,4.71,4.82,4.82,4.59,FALSE
"9061",24779905,"Hollywood Hills",34.10803,-118.33101,"Private room",2,"$100.00",TRUE,10,4.89,4.89,5,5,4.89,4.78,4.78,TRUE
"9062",24694108,"Arcadia",34.13253,-118.02765,"Private room",1,"$59.00",TRUE,3,3.67,3.67,4.33,3.67,4,4.33,4,FALSE
"9063",24606474,"Malibu",34.0366,-118.86512,"Entire home/apt",9,"$1,141.00",TRUE,143,4.86,4.83,4.82,4.97,4.93,4.99,4.66,TRUE
"9064",24607073,"South Whittier",33.9253,-118.02684,"Entire home/apt",4,"$191.00",TRUE,220,4.89,4.92,4.91,4.93,4.95,4.88,4.87,FALSE
"9065",24694748,"Lincoln Heights",34.07916,-118.20852,"Entire home/apt",5,"$125.00",TRUE,37,4.49,4.73,4.05,4.95,4.86,4.57,4.49,FALSE
"9066",24780762,"Hollywood",34.10413,-118.33155,"Entire home/apt",5,"$115.00",TRUE,5,4.2,4,5,5,4.2,4.6,4.2,TRUE
"9067",24695966,"Gardena",33.89967,-118.3162,"Private room",1,"$39.00",TRUE,94,4.83,4.87,4.9,4.96,4.85,4.66,4.86,FALSE
"9068",24698622,"Topanga",34.10618,-118.59006,"Entire home/apt",5,"$346.00",TRUE,116,4.88,4.73,4.8,5,4.6,5,4.6,FALSE
"9069",24781962,"Palms",34.01833,-118.41038,"Private room",2,"$48.00",FALSE,85,4.88,4.96,4.88,4.99,4.96,4.82,4.87,FALSE
"9070",24784602,"Diamond Bar",34.00597,-117.78637,"Private room",4,"$50.00",FALSE,8,4.63,4.75,4.88,4.88,4.88,4.13,4.75,FALSE
"9071",24784683,"Diamond Bar",34.00613,-117.7849,"Private room",2,"$43.00",FALSE,16,4.56,4.56,4.44,4.94,4.56,4.38,4.63,FALSE
"9072",24607291,"Eagle Rock",34.1311,-118.19978,"Entire home/apt",2,"$214.00",TRUE,70,4.81,4.84,4.84,4.96,4.89,4.84,4.8,FALSE
"9073",24870148,"Hollywood Hills West",34.10011,-118.37644,"Entire home/apt",8,"$929.00",TRUE,67,4.94,4.92,5,5,5,5,4.92,FALSE
"9074",24702506,"Westlake",34.05037,-118.26361,"Private room",3,"$93.00",TRUE,17,4.71,4.76,4.65,4.94,4.88,4.94,4.76,FALSE
"9075",24870581,"Alhambra",34.06579,-118.13673,"Entire home/apt",8,"$174.00",TRUE,109,4.78,4.87,4.79,4.94,4.95,4.92,4.81,FALSE
"9076",24873302,"Rowland Heights",33.99312,-117.87261,"Private room",2,"$50.00",TRUE,4,4.5,4.25,4.25,4.75,4.75,4.75,4.25,FALSE
"9077",24705355,"Encino",34.17096,-118.51777,"Entire home/apt",5,"$70.00",FALSE,2,4.5,4.5,4.5,5,5,5,5,FALSE
"9078",24799939,"San Pedro",33.74117,-118.29491,"Entire home/apt",2,"$60.00",TRUE,107,4.93,5,4.82,4.99,5,4.92,4.97,FALSE
"9079",24804214,"Sawtelle",34.0437,-118.46091,"Entire home/apt",4,"$100.00",TRUE,46,4.46,4.61,4.35,4.76,4.85,4.83,4.59,FALSE
"9080",24875960,"Carson",33.82373,-118.26414,"Private room",1,"$45.00",TRUE,5,4.2,4.2,4.2,4,4,4.6,4.2,FALSE
"9081",24876532,"Venice",33.98637,-118.46374,"Entire home/apt",6,"$149.00",TRUE,163,4.9,4.96,4.89,4.94,4.96,4.94,4.81,FALSE
"9082",24712655,"Hollywood",34.09964,-118.32043,"Entire home/apt",3,"$84.00",TRUE,31,4.48,4.58,4.77,4.77,4.71,4.81,4.48,FALSE
"9083",24877105,"Venice",33.98597,-118.46502,"Entire home/apt",4,"$91.00",TRUE,180,4.87,4.9,4.84,4.91,4.92,4.96,4.77,FALSE
"9084",24877285,"North Hollywood",34.1658,-118.37581,"Entire home/apt",4,"$94.00",TRUE,86,4.88,4.96,4.88,5,4.99,4.89,4.89,FALSE
"9085",24886748,"Studio City",34.14462,-118.41346,"Entire home/apt",6,"$575.00",TRUE,96,4.92,4.94,4.84,5,4.97,5,4.81,TRUE
"9086",24806579,"Reseda",34.20342,-118.55862,"Private room",1,"$38.00",FALSE,16,4.69,4.88,4.81,4.88,4.63,4.75,4.75,FALSE
"9087",24807197,"Diamond Bar",34.00577,-117.78502,"Private room",2,"$60.00",FALSE,6,5,5,5,5,5,4.83,5,FALSE
"9088",24807746,"San Pedro",33.73601,-118.29183,"Private room",2,"$88.00",TRUE,78,4.92,4.94,4.94,4.96,4.91,4.83,4.87,FALSE
"9089",24810168,"Fairfax",34.08711,-118.35597,"Entire home/apt",3,"$97.00",FALSE,3,4.5,5,3.5,5,5,5,5,FALSE
"9090",24712885,"Hollywood",34.09988,-118.32239,"Entire home/apt",9,"$209.00",TRUE,72,4.28,4.55,4.55,4.66,4.38,4.75,4.46,FALSE
"9091",24713507,"Vermont Knolls",33.96158,-118.29198,"Private room",4,"$112.00",TRUE,210,4.91,4.94,4.92,4.95,5,4.36,4.86,TRUE
"9092",24810582,"Burbank",34.19279,-118.32632,"Private room",1,"$103.00",TRUE,10,5,4.9,4.8,4.9,5,5,5,FALSE
"9093",24811817,"Glassell Park",34.11844,-118.22772,"Private room",1,"$42.00",TRUE,30,4.8,4.87,4.8,4.87,4.83,4.63,4.7,FALSE
"9094",24715854,"Mid-City",34.03867,-118.3814,"Private room",1,"$70.00",FALSE,3,5,5,5,5,5,5,5,FALSE
"9095",24892216,"Culver City",34.02137,-118.39198,"Entire home/apt",10,"$548.00",TRUE,3,5,5,4.67,5,5,5,5,TRUE
"9096",24896012,"Pasadena",34.12863,-118.15274,"Entire home/apt",3,"$125.00",TRUE,10,4.9,4.8,4.6,5,4.9,4.7,4.6,FALSE
"9097",24896090,"Gardena",33.89658,-118.30575,"Entire home/apt",3,"$90.00",TRUE,66,4.73,4.74,4.67,4.8,4.86,4.5,4.64,TRUE
"9098",24896307,"Hollywood Hills",34.13132,-118.33932,"Entire home/apt",4,"$600.00",TRUE,5,5,5,5,5,5,5,5,TRUE
"9099",24812060,"Bellflower",33.8882,-118.14198,"Entire home/apt",2,"$110.00",TRUE,75,4.62,4.72,4.57,4.85,4.73,4.73,4.58,TRUE
"9100",24716193,"Malibu",34.02421,-118.7984,"Entire home/apt",9,"$628.00",TRUE,180,4.64,4.57,4.63,4.86,4.87,4.87,4.55,TRUE
"9101",24822770,"Temple City",34.10906,-118.07074,"Private room",2,"$50.00",TRUE,83,4.66,4.77,4.83,4.78,4.58,4.83,4.71,TRUE
"9102",24826872,"West Hills",34.21199,-118.62483,"Entire home/apt",6,"$330.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"9103",24828062,"Manhattan Beach",33.8947,-118.39238,"Entire home/apt",2,"$165.00",FALSE,1,5,5,5,5,5,5,5,FALSE
"9104",24897261,"Gramercy Park",33.95121,-118.30475,"Entire home/apt",6,"$350.00",TRUE,41,4.71,4.83,4.66,4.95,4.9,4.66,4.66,FALSE
"9105",24897494,"Westlake",34.05111,-118.26772,"Entire home/apt",2,"$81.00",FALSE,44,4.43,4.73,4.39,4.89,4.82,4.68,4.5,FALSE
"9106",24910654,"Sun Valley",34.21701,-118.39664,"Entire home/apt",6,"$123.00",TRUE,85,4.81,4.87,4.88,4.92,4.99,4.68,4.75,TRUE
"9107",24913805,"Walnut",34.00911,-117.86848,"Private room",2,"$60.00",FALSE,1,1,2,1,2,2,5,3,FALSE
"9108",24717201,"Valley Glen",34.19847,-118.42618,"Private room",2,"$110.00",TRUE,72,4.99,5,4.94,4.97,4.99,4.86,4.93,FALSE
"9109",24918413,"Venice",33.97076,-118.45808,"Entire home/apt",4,"$425.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"9110",24717391,"Koreatown",34.05658,-118.29371,"Private room",1,"$33.00",TRUE,4,5,5,4.75,5,5,5,5,FALSE
"9111",24921307,"Culver City",34.03063,-118.37747,"Private room",2,"$83.00",TRUE,226,4.66,4.84,4.58,4.89,4.87,4.82,4.7,TRUE
"9112",24717483,"Beverly Grove",34.06945,-118.37056,"Entire home/apt",6,"$1,777.00",TRUE,5,4.8,4.8,5,4.8,5,4.8,4.8,FALSE
"9113",24922114,"Long Beach",33.85958,-118.18897,"Entire home/apt",8,"$250.00",TRUE,47,4.87,4.98,4.85,5,5,4.57,4.89,FALSE
"9114",24829333,"Westlake",34.05785,-118.28695,"Entire home/apt",2,"$82.00",TRUE,99,4.45,4.69,4.45,4.79,4.75,4.29,4.4,TRUE
"9115",24717637,"Koreatown",34.05675,-118.29235,"Private room",2,"$50.00",TRUE,3,5,5,5,5,5,5,5,FALSE
"9116",24719002,"Pasadena",34.11995,-118.13286,"Entire home/apt",3,"$299.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"9117",24831759,"Lake Balboa",34.20812,-118.51622,"Entire home/apt",8,"$467.00",TRUE,24,4.71,4.75,4.71,4.79,4.79,4.58,4.58,FALSE
"9118",24719013,"Venice",33.98706,-118.47299,"Entire home/apt",5,"$150.00",TRUE,102,4.57,4.7,4.46,4.87,4.66,4.93,4.59,FALSE
"9119",24834636,"Monterey Park",34.05831,-118.1349,"Private room",1,"$50.00",FALSE,1,5,5,5,5,5,5,5,FALSE
"9120",24719548,"Mid-City",34.04255,-118.38376,"Entire home/apt",2,"$70.00",TRUE,52,4.71,4.81,4.58,4.87,4.85,4.79,4.67,FALSE
"9121",24925190,"Van Nuys",34.19214,-118.47439,"Private room",1,"$60.00",TRUE,2,5,5,5,5,5,5,5,TRUE
"9122",24729272,"North Hollywood",34.16145,-118.36223,"Entire home/apt",2,"$105.00",TRUE,97,4.96,4.96,4.99,4.98,4.98,4.98,4.94,FALSE
"9123",24834725,"Long Beach",33.81883,-118.17031,"Entire home/apt",6,"$150.00",TRUE,10,5,5,4.9,5,4.9,4.9,4.9,FALSE
"9124",24844246,"Pasadena",34.144,-118.11384,"Private room",1,"$55.00",TRUE,79,4.89,4.89,4.92,4.9,4.94,4.89,4.85,FALSE
"9125",24729666,"Sawtelle",34.04913,-118.45904,"Entire home/apt",4,"$140.00",FALSE,8,4.38,4,4.5,4.63,4.63,4.88,4,FALSE
"9126",24940069,"Tarzana",34.16454,-118.54897,"Entire home/apt",10,"$1,295.00",TRUE,6,4.6,4.6,5,4.8,4.8,5,4,FALSE
"9127",24732081,"Mount Washington",34.1166,-118.21574,"Entire home/apt",4,"$166.00",TRUE,95,4.95,4.95,4.88,4.99,5,4.94,4.92,FALSE
"9128",24944135,"Glassell Park",34.10647,-118.23496,"Entire home/apt",2,"$99.00",TRUE,85,5,4.98,4.96,5,5,4.89,4.98,TRUE
"9129",24945062,"Sawtelle",34.04231,-118.46881,"Private room",2,"$62.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"9130",24946395,"Encino",34.18238,-118.52705,"Entire home/apt",2,"$114.00",TRUE,16,4.88,4.94,5,5,5,4.75,4.88,FALSE
"9131",24946583,"Westlake",34.04889,-118.26691,"Entire home/apt",2,"$81.00",FALSE,41,4.39,4.56,4.39,4.61,4.76,4.66,4.59,FALSE
"9132",24853223,"Lake Balboa",34.21845,-118.51707,"Private room",2,"$82.00",TRUE,177,4.87,4.9,4.92,4.9,4.94,4.88,4.83,FALSE
"9133",24734251,"Alhambra",34.07588,-118.1379,"Entire home/apt",8,"$261.00",TRUE,46,4.54,4.72,4.35,4.98,4.98,4.83,4.61,FALSE
"9134",24734301,"Los Feliz",34.10235,-118.30174,"Entire home/apt",2,"$79.00",TRUE,9,4.38,4.5,3.75,4.75,4.75,4.75,4.25,TRUE
"9135",24853791,"Hawthorne",33.92616,-118.31883,"Private room",2,"$81.00",TRUE,96,4.88,4.95,4.82,4.97,4.96,4.95,4.84,FALSE
"9136",24854639,"Silver Lake",34.10288,-118.27077,"Entire home/apt",6,"$400.00",TRUE,6,4.83,5,5,4.83,5,5,4.83,FALSE
"9137",24735073,"Encino",34.17003,-118.51711,"Private room",2,"$61.00",TRUE,6,5,4.83,5,5,5,4.67,4.67,FALSE
"9138",24854962,"Westwood",34.06837,-118.46133,"Private room",2,"$99.00",TRUE,66,4.74,4.85,4.75,4.91,4.8,4.89,4.65,TRUE
"9139",24947474,"Hawthorne",33.92606,-118.35688,"Private room",2,"$94.00",TRUE,30,4.9,4.9,4.9,4.9,5,4.77,4.9,FALSE
"9140",24735985,"Topanga",34.09133,-118.60138,"Private room",2,"$87.00",TRUE,5,5,5,5,5,5,5,5,TRUE
"9141",24736168,"Hollywood Hills",34.10601,-118.33987,"Entire home/apt",4,"$225.00",TRUE,15,4.93,4.93,4.93,4.86,4.86,4.86,4.93,FALSE
"9142",24963973,"West Los Angeles",34.04704,-118.43579,"Entire home/apt",4,"$115.00",TRUE,18,5,4.94,5,4.89,4.94,4.94,4.67,FALSE
"9143",24854999,"Marina del Rey",33.98011,-118.45824,"Entire home/apt",7,"$490.00",TRUE,112,4.54,4.53,4.53,4.66,4.88,4.84,4.53,TRUE
"9144",24858003,"Woodland Hills",34.17249,-118.64439,"Shared room",1,"$100.00",TRUE,22,4.86,4.95,4.91,5,5,5,5,FALSE
"9145",25056801,"Mayflower Village",34.1169,-118.00671,"Entire home/apt",6,"$700.00",TRUE,6,4.67,5,4.33,5,5,5,4.67,FALSE
"9146",24858808,"Arlington Heights",34.05074,-118.32006,"Entire home/apt",2,"$290.00",TRUE,111,4.82,4.85,4.97,4.88,4.83,4.89,4.58,FALSE
"9147",24859358,"West Hollywood",34.09272,-118.37459,"Entire home/apt",4,"$214.00",FALSE,1,5,5,5,5,5,5,5,FALSE
"9148",24969156,"Downtown",34.03649,-118.26872,"Entire home/apt",2,"$65.00",TRUE,67,4.52,4.55,4.87,4.82,4.73,4.48,4.6,TRUE
"9149",25058492,"Santa Monica",34.02476,-118.48054,"Entire home/apt",4,"$175.00",TRUE,162,4.92,4.92,4.92,4.94,4.98,4.91,4.9,TRUE
"9150",24970883,"Torrance",33.81204,-118.38077,"Private room",2,"$139.00",TRUE,114,4.96,4.95,4.95,4.95,5,4.91,4.91,FALSE
"9151",24970991,"Downey",33.94166,-118.10607,"Entire home/apt",4,"$98.00",TRUE,145,4.6,4.69,4.63,4.78,4.58,4.84,4.71,TRUE
"9152",24862323,"Playa Vista",33.97701,-118.4136,"Entire home/apt",2,"$153.00",TRUE,17,5,5,4.76,4.88,5,5,4.82,FALSE
"9153",25060329,"Monrovia",34.14773,-117.98997,"Entire home/apt",6,"$219.00",FALSE,4,5,5,4.67,5,5,4.33,5,FALSE
"9154",25067815,"Topanga",34.07524,-118.60367,"Entire home/apt",2,"$150.00",TRUE,106,4.92,4.98,4.93,4.99,4.94,4.88,4.76,TRUE
"9155",24865679,"Encino",34.16861,-118.51692,"Entire home/apt",8,"$135.00",TRUE,54,4.63,4.67,4.74,4.74,4.81,4.74,4.67,FALSE
"9156",24868520,"Monterey Park",34.06888,-118.13315,"Private room",4,"$319.00",TRUE,14,4.86,4.79,4.86,4.36,4.57,4.93,4.57,TRUE
"9157",25073785,"University Park",34.03416,-118.28182,"Entire home/apt",3,"$109.00",TRUE,27,4.74,4.93,4.67,4.93,4.81,4.59,4.74,TRUE
"9158",24973009,"Hollywood",34.0993,-118.35145,"Private room",1,"$65.00",FALSE,3,4.5,4,4,4,4,4,4,FALSE
"9159",25210020,"Mid-City",34.04917,-118.37376,"Entire home/apt",4,"$149.00",TRUE,111,4.96,4.96,5,4.98,4.96,4.95,4.92,FALSE
"9160",25075105,"Hollywood",34.10323,-118.34589,"Entire home/apt",3,"$94.00",TRUE,76,4.8,4.79,4.88,4.97,4.99,4.96,4.78,TRUE
"9161",25075554,"Long Beach",33.77764,-118.1942,"Entire home/apt",4,"$115.00",TRUE,18,4.83,4.94,4.94,4.94,4.94,4.61,4.78,FALSE
"9162",24991733,"Altadena",34.19356,-118.14868,"Private room",1,"$48.00",TRUE,63,4.66,4.64,4.54,4.84,4.7,4.69,4.75,TRUE
"9163",25076940,"Beverly Hills",34.10935,-118.39295,"Entire home/apt",10,"$1,542.00",FALSE,1,5,5,5,5,5,5,5,FALSE
"9164",25212252,"Toluca Lake",34.15647,-118.3565,"Private room",1,"$49.00",TRUE,26,4.96,4.96,4.91,4.96,4.96,5,5,FALSE
"9165",24992848,"Lake Balboa",34.20399,-118.50193,"Entire home/apt",8,"$273.00",TRUE,9,4.67,4.78,4.33,4.89,4.78,4.89,4.67,FALSE
"9166",24994614,"Inglewood",33.9578,-118.35777,"Entire home/apt",3,"$200.00",TRUE,143,4.83,4.96,4.97,4.94,4.94,4.66,4.78,FALSE
"9167",25079597,"Inglewood",33.98108,-118.35151,"Entire home/apt",6,"$199.00",TRUE,60,4.85,4.83,4.77,4.62,4.82,4.92,4.9,TRUE
"9168",25079921,"Santa Monica",34.00874,-118.45907,"Entire home/apt",2,"$265.00",TRUE,83,4.98,4.98,4.98,4.98,4.96,4.93,4.94,FALSE
"9169",24995455,"Inglewood",33.97467,-118.34586,"Entire home/apt",8,"$299.00",TRUE,45,4.67,4.58,4.51,4.78,4.87,4.82,4.44,TRUE
"9170",24995789,"Sherman Oaks",34.16774,-118.45334,"Entire home/apt",2,"$112.00",TRUE,121,4.98,4.97,4.95,5,4.98,4.92,4.89,FALSE
"9171",25213671,"Harvard Heights",34.04775,-118.30482,"Hotel room",2,"$22.00",FALSE,15,4.27,4.07,4,4.47,4.4,4.27,4.2,FALSE
